ime,latitude,longitude,altitude
96.26929545402527,-21.761165618896484,-41.3375129699707,0.0
96.48699188232422,-21.761138916015625,-41.3375358581543,0.0
96.6963562965393,-21.761138916015625,-41.3375358581543,0.0
96.91618299484253,-21.761137008666992,-41.33753967285156,0.0
97.14723753929138,-21.761137008666992,-41.33753967285156,0.0
97.35666704177856,-21.761137008666992,-41.33753967285156,0.0
97.57974410057068,-21.761137008666992,-41.33753967285156,0.0
97.7867693901062,-21.761133193969727,-41.33755111694336,0.0
98.09376883506775,-21.761133193969727,-41.33755111694336,0.0
98.45759558677673,-21.761131286621094,-41.337562561035156,0.0
98.66641974449158,-21.761131286621094,-41.337562561035156,0.0
98.93791937828064,-21.761131286621094,-41.337562561035156,0.0
99.14357233047485,-21.76112937927246,-41.33756637573242,0.0
99.34646081924438,-21.761127471923828,-41.33757019042969,0.0
99.55564188957214,-21.761127471923828,-41.33757400512695,0.0
99.8107852935791,-21.76112937927246,-41.33757781982422,0.0
100.01523852348328,-21.76112937927246,-41.33757781982422,0.0
100.22545862197876,-21.76112937927246,-41.33757781982422,0.0
100.43537092208862,-21.76112937927246,-41.33757781982422,0.0
100.64592456817627,-21.76112937927246,-41.33757781982422,0.0
100.85627102851868,-21.761133193969727,-41.33758544921875,0.0
101.09580087661743,-21.761137008666992,-41.33758544921875,0.0
101.30528140068054,-21.761137008666992,-41.33758544921875,0.0
101.51507353782654,-21.761137008666992,-41.33758544921875,0.0
101.72927236557007,-21.761137008666992,-41.33758544921875,0.0
102.09060835838318,-21.761146545410156,-41.33759307861328,0.0
102.29557394981384,-21.761146545410156,-41.33759307861328,0.0
102.52457427978516,-21.761154174804688,-41.33759689331055,0.0
102.8272054195404,-21.761154174804688,-41.33759689331055,0.0
103.03572702407837,-21.761154174804688,-41.33759689331055,0.0
103.24515128135681,-21.76116180419922,-41.33759689331055,0.0
103.45422554016113,-21.76116180419922,-41.33759689331055,0.0
103.66810011863708,-21.761165618896484,-41.33760070800781,0.0
103.87466073036194,-21.761167526245117,-41.33760070800781,0.0
104.08486080169678,-21.761167526245117,-41.33760070800781,0.0
104.29475569725037,-21.761167526245117,-41.33760070800781,0.0
104.51592111587524,-21.761167526245117,-41.33760070800781,0.0
104.72447037696838,-21.761167526245117,-41.33760070800781,0.0
105.03154516220093,-21.761167526245117,-41.33760070800781,0.0
105.3966269493103,-21.76118278503418,-41.337608337402344,0.0
105.6046051979065,-21.761184692382812,-41.337608337402344,0.0
105.81470394134521,-21.761186599731445,-41.337608337402344,0.0
106.02477431297302,-21.76119041442871,-41.337608337402344,0.0
106.23608589172363,-21.761192321777344,-41.33761215209961,0.0
106.4682183265686,-21.761194229125977,-41.33761215209961,0.0
106.68449687957764,-21.761194229125977,-41.33761215209961,0.0
106.89479160308838,-21.761194229125977,-41.33761215209961,0.0
107.10461473464966,-21.761194229125977,-41.33761215209961,0.0
107.31445860862732,-21.76120376586914,-41.337615966796875,0.0
107.5238823890686,-21.761205673217773,-41.337615966796875,0.0
107.78615760803223,-21.761207580566406,-41.337615966796875,0.0
107.98995399475098,-21.761207580566406,-41.337615966796875,0.0
108.19325733184814,-21.761207580566406,-41.337615966796875,0.0
108.4034469127655,-21.761207580566406,-41.337615966796875,0.0
108.61363339424133,-21.761207580566406,-41.337615966796875,0.0
109.02431011199951,-21.7612247467041,-41.337623596191406,0.0
109.23416376113892,-21.761226654052734,-41.337623596191406,0.0
109.44335389137268,-21.761228561401367,-41.337623596191406,0.0
109.65384793281555,-21.76123046875,-41.337623596191406,0.0
109.86349630355835,-21.76123046875,-41.337623596191406,0.0
110.32033705711365,-21.7612361907959,-41.33762741088867,0.0
110.54460787773132,-21.761240005493164,-41.33762741088867,0.0
111.0142297744751,-21.761241912841797,-41.33762741088867,0.0
111.35006165504456,-21.761249542236328,-41.33763122558594,0.0
111.66021966934204,-21.761253356933594,-41.33763122558594,0.0
111.8741180896759,-21.761253356933594,-41.33763122558594,0.0
112.08294177055359,-21.76125717163086,-41.3376350402832,0.0
112.2933566570282,-21.761260986328125,-41.3376350402832,0.0
112.50297403335571,-21.76126480102539,-41.3376350402832,0.0
112.76884436607361,-21.76126480102539,-41.3376350402832,0.0
112.96963715553284,-21.76126480102539,-41.3376350402832,0.0
113.17501711845398,-21.76126480102539,-41.3376350402832,0.0
113.38254022598267,-21.76126480102539,-41.3376350402832,0.0
113.59240746498108,-21.76126480102539,-41.3376350402832,0.0
113.8021628856659,-21.76126480102539,-41.3376350402832,0.0
114.01284623146057,-21.761280059814453,-41.337642669677734,0.0
114.24781465530396,-21.761281967163086,-41.337642669677734,0.0
114.45231437683105,-21.76128578186035,-41.337642669677734,0.0
114.6623969078064,-21.761289596557617,-41.337642669677734,0.0
114.89130282402039,-21.761289596557617,-41.337642669677734,0.0
115.1035258769989,-21.761289596557617,-41.337642669677734,0.0
115.31144642829895,-21.761289596557617,-41.337642669677734,0.0
115.55736899375916,-21.761289596557617,-41.337642669677734,0.0
